id,title,start,end,timezone,category,rank,local_rank,location
Bd2fKkKNkSeCpJmhzX,Dine Out for Fred Hutch at PatagÅn,1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,community,17,27,"[-122.340078, 47.610923]"
BD6K6Asb3PrdgTaLYN,Japanese Tapas - Team Building by Cozymealâ„¢,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,community,11,23,"[-122.331, 47.6064]"
Bd6wnmBKabhBP3TnGk,Toddler Storytime,17/01/2020 0:00,17/01/2020 0:00,America/Los_Angeles,community,17,48,"[-122.502241, 47.7992]"
BdBsyGLU6Mf8q8PA9u,New Year's carousel,14/12/2019 0:00,14/12/2019 0:00,America/Los_Angeles,performing-arts,16,37,"[-122.214083, 47.710198]"
BdTN8R2Emgjaypkxjo,Olivia De La Cruz Album Release,4/11/2019 0:00,4/11/2019 0:00,America/Los_Angeles,concerts,16,33,"[-122.345634, 47.648484]"
bDVY2G2HWhGnszwooY,KINETTA,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
bE3XrmT29XzNGjARi6,Family Story Time,4/11/2019 0:00,4/11/2019 0:00,America/Los_Angeles,community,17,37,"[-122.298097, 47.72036]"
bEAWaDrinEV2MgdX6Q,Zumba Gold - Snappy Fun for All Ages,13/11/2019 0:00,13/11/2019 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
bei26csXRqvjWrWFFB,School of Rock West Seattle Performs Flaming Lips,25/01/2020 0:00,25/01/2020 0:00,America/Los_Angeles,concerts,16,27,"[-122.350433, 47.620746]"
BenvAmZzHPoSspfp7E,Clay Martin's Puppet Theater - Mt. Baker Kids Series - Pied Piper,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.287857, 47.577884]"
BEPV7aaaPxREZ4mZrr,Storytime and Activities Featuring The Kindness Book,28/12/2019 0:00,28/12/2019 0:00,America/Los_Angeles,community,17,35,"[-122.327, 47.7044]"
bEPZ7VzZBc3g7HbxZi,BENKEI TOY PUPPET WORKSHOP,21/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,community,16,35,"[-122.312452, 47.695562]"
beuhrU3k2ZjfRLxW6N,FREE Technology Tutorial for Seniors,9/01/2020 0:00,9/01/2020 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
BeuQGfuHckHeeb7YwH,Nutcracker,13/12/2019 0:00,13/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
beWBiDXRoiAufeAn3c,Anthony Ramos,19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
BeZFJsbamc6VoiNjRD,Sheila Roberts,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,community,17,45,"[-122.691755, 47.657194]"
BFaPwc3NvkPM3XhoMN,Film Focus,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,performing-arts,38,55,"[-122.440052, 47.254677]"
BFEBS8TKPGSAUF5tbV,Beast Folk,19/12/2019 0:00,19/12/2019 0:00,America/Los_Angeles,concerts,36,52,"[-122.385989, 47.668113]"
BFf5ARyxozUR85eehs,Friends of the Manchester Library Holiday Wine Tasting and Auction,10/12/2019 0:00,10/12/2019 0:00,America/Los_Angeles,community,24,54,"[-122.545453, 47.55532]"
bFskvevLSYvU72cdJm,Arizona Cardinals vs Seattle Seahawks,22/12/2019 0:00,23/12/2019 0:00,America/Los_Angeles,sports,87,100,"[-122.331639, 47.595152]"
BFvFP3AK33KynGXLda,Art Show & Sale at Tinte Cellars til Jan 5th,15/11/2019 0:00,15/11/2019 0:00,America/Los_Angeles,performing-arts,17,43,"[-122.141979, 47.731529]"
bfw7fpBRuthW5kz8Bf,First Sundays Concert - cello quartet,4/11/2019 0:00,4/11/2019 0:00,America/Los_Angeles,concerts,21,48,"[-122.517339, 47.623395]"
BG6DhYcufPAqAcnzic,Pierre Leguillon: Arbus Bonus,19/12/2019 0:00,19/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
BGDQJ8GbwmPVU23DpC,Microsoft Excel Basics,19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,community,17,28,"[-122.332501, 47.606701]"
bGgD9duRQX8646tSHn,Dance Fitness - Snappy Fun for All Ages,29/01/2020 0:00,29/01/2020 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
bGjrxNVcJXhwkJ8JDn,In With the New,30/01/2020 0:00,31/01/2020 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.37826, 47.811086]"
bGsfgvVFUzfxeHpNbb,People Music presents // Alix Perez,24/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,concerts,42,53,"[-122.331078, 47.61667]"
bhAkGAkvGuFQjH8D2X,Baby Story Time,2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,community,17,36,"[-122.375853, 47.548025]"
bHaYdMxn9rFYScHVyP,Pierre Leguillon: Arbus Bonus,10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
BhhRZsTk3kxCfjBcj7,Seattle Data Analytics Lunch and Learn,7/01/2020 0:00,7/01/2020 0:00,America/Los_Angeles,community,11,23,"[-122.337424, 47.623017]"
BhiJRv84mwpMRWJmWC,Young Thug with Machine Gun Kelly,11/11/2019 0:00,11/11/2019 0:00,America/Los_Angeles,concerts,64,80,"[-122.332286, 47.593308]"
bhR37sbEW7Qci55h3w,Seattle Redhawks vs Washington Huskies Womens Basketball,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,sports,63,71,"[-122.302138, 47.652075]"
BHSRWwLCKzBqRoJynp,The Tragedy of Macbeth,7/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,performing-arts,16,43,"[-122.09954, 47.918971]"
BHwPDZK7hHiDenPwmi,Exhibition Opening: Lure,13/11/2019 0:00,13/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
BhXgpvLdsY824c8K4e,Aladdin Jr.,11/01/2020 0:00,11/01/2020 0:00,America/Los_Angeles,community,16,36,"[-122.287994, 47.560395]"
BJ2owixeDhjhmBydW6,Marshall Family Band,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
BjE5YXqp2q82uYfTMc,Pierre Leguillon: Arbus Bonus,18/12/2019 0:00,18/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
BJFpw7NShJXLPvrN8D,Donald Byrd: The America That Is To Be,8/01/2020 0:00,8/01/2020 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
bjgzdBnZjZ6mAZCgVb,Pseudotramp - Tribute To Supertramp,10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,concerts,48,69,"[-122.208177, 47.978749]"
bjLUbjcz4EmJjo9c72,Life-Changing Reiki 2 Class & Workshop,18/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,community,16,39,"[-122.340204, 47.807296]"
BJtBMXmYP4wbVpaCeB,Spokane Chiefs vs Everett Silvertips,28/11/2019 0:00,28/11/2019 0:00,America/Los_Angeles,sports,68,88,"[-122.202995, 47.978594]"
bJtwnPmvXWfem7z2g7,Burns Supper,26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,community,24,41,"[-122.445917, 47.261834]"
BKbncWF794V2NfoZZN,"CONNECTIONS featuring Kahane's ""Craigslistlieder""",19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,concerts,16,29,"[-122.352066, 47.625543]"
bKgSe3vt3LRqzdnhzb,Elf The Musical,22/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.5324, 47.255277]"
bknHXczpC3UsaB6XeY,Brass Tacks,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,concerts,30,41,"[-122.320022, 47.661474]"
BkNWctLm5wdsgu5SQE,Elf The Musical,7/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,performing-arts,21,44,"[-122.5324, 47.255277]"
bLaSkLX2pzTjDHEoXY,Life Wide Angle/Close Up,18/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
BLkwyVtTsZgRoKmVZK,Thursday Toddler Storytime,9/01/2020 0:00,9/01/2020 0:00,America/Los_Angeles,community,17,45,"[-122.691755, 47.657194]"
BLnZtLmkemYTbveiqQ,MLA Annual Convention,9/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,conferences,63,74,"[-122.33263, 47.611543]"
BLW5RbAth7gPvrcn9F,"Heronswood Holiday Wreaths, Tea and Lecture",7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,community,16,52,"[-122.549089, 47.820809]"
bLX7JLZ5kr5zBq4iHV,The Nativity Ballet,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,performing-arts,16,40,"[-122.502629, 47.189345]"
bLX96EX6gv72LnvN3J,Jazz Night School â€“ Big Band Blue + Combos,5/12/2019 0:00,5/12/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
BLY3Wi9BNb8rH4P2AE,"LaVon Hardison, Eric Verlinde, and Jeff Busch",23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,concerts,16,40,"[-122.17657, 47.70637]"
BM2ZsrbA6iNvR2ntqv,Jenny And The Mexicats with Bang Data,22/11/2019 0:00,22/11/2019 0:00,America/Los_Angeles,concerts,42,58,"[-122.353848, 47.65237]"
bMC6EJmZpdjtRgYe8P,Nicolas Idiart,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,community,17,34,"[-122.289644, 47.612488]"
BmfjjTcEqnRhx8eUmT,COMEDIAN OF THE YEAR,23/12/2019 0:00,23/12/2019 0:00,America/Los_Angeles,performing-arts,36,49,"[-122.333619, 47.600742]"
bmg5vDuBEVBktyepM7,Dawne,18/12/2019 0:00,18/12/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
BMrR8Cb7hMpNJ6MopS,The Nutcracker 2019,21/12/2019 0:00,21/12/2019 0:00,America/Los_Angeles,concerts,16,44,"[-122.624148, 47.73293]"
BmZJHs9VuorXzh7qMC,Silver Bells Christmas Bazaar,23/11/2019 0:00,24/11/2019 0:00,America/Los_Angeles,festivals,44,68,"[-122.294361, 47.188772]"
BMzYJ43bC3X8YjdMZw,Repeal Day Tasting,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,community,24,41,"[-122.445917, 47.261834]"
BNdJfpTvhTJz9e6fXb,The 2019 DanceCrush Celebration,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
bnpBEFajfK7nxct4Z2,Dress Codes: Ellen Lesperance and Diane Simpson,2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
BNtsmVCYmvWnoUBfXe,Field Trip 96,8/11/2019 0:00,8/11/2019 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
bntVBaUgePqiFf5LDq,Nutcracker,27/12/2019 0:00,27/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
bnYNhFePjCY7sEDtAs,Lighting for Film and Media,2/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,performing-arts,16,27,"[-122.31723, 47.614436]"
boRbzpdTi4DPKiAkh7,Godemis Of Ces Cru,9/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,concerts,27,47,"[-122.206413, 47.978959]"
BoV2Tc6nzLrqVjAmBD,Mukilteo Foursquare Christmas Bazaar,6/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,festivals,38,60,"[-122.293728, 47.896213]"
bPJXsteAoKkasxxh2A,Talk Time English Conversation Class,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,community,17,35,"[-122.311368, 47.577981]"
bpL7muJ2k7Rao7v9ot,UNCUT GEMS,5/01/2020 0:00,5/01/2020 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
BPmn5A3SKhkdcRWH8p,Olli Hirvonen New Helsinki // Dan Phelps,22/01/2020 0:00,22/01/2020 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
bPNdfJgE4WiS2hiawH,CVG Show 2020 Reception,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,performing-arts,50,68,"[-122.624666, 47.56318]"
BPrSctfYihRJRonfes,Peking Acrobats,26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,performing-arts,47,64,"[-122.440282, 47.255138]"
BPu56LAg4d2kFKSgfV,Tahoma High School Drama Club Presents Clue: On Stage,9/11/2019 0:00,9/11/2019 0:00,America/Los_Angeles,performing-arts,16,41,"[-122.023982, 47.357904]"
BpwN5285HLpQ4DDqxK,Pop Secret,18/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
bq8h2RR5rsVxL7xbLK,Dr. Owl's Medicine Show,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,community,38,55,"[-122.365253, 47.659067]"
bQChYTjmgE9pRuGdV2,Mister Blank and The Disorderlies,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,concerts,34,55,"[-122.347028, 47.760651]"
BQDMJoy4h23D2SNFjD,Innovations in Theoretical Computer Science Conference,12/01/2020 0:00,15/01/2020 0:00,America/Los_Angeles,conferences,44,51,"[-122.30352, 47.655335]"
BqEgaSAziWoLxr8w5Z,Indian Ink Theatre Company - Mrs. Krishnan's Party,18/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
bQFzPggHx58mqEaTyt,Council Briefing,18/11/2019 0:00,18/11/2019 0:00,America/Los_Angeles,conferences,17,29,"[-122.330045, 47.603843]"
BqGwjcmxeciM9KbcZe,Read to a Dog,8/01/2020 0:00,8/01/2020 0:00,America/Los_Angeles,community,17,45,"[-122.520547, 47.635245]"
BQkfDwM8F66FCKRy4x,Gifted Youngstaz,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,concerts,30,42,"[-122.32953, 47.622924]"
BQLsgCdmHV4vQhFpF3,Kennedy Arts and Crafts Fair,7/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,festivals,54,75,"[-122.331098, 47.478595]"
bqz99e7PR2KK4k9i2L,OUT!,30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,performing-arts,16,54,"[-122.457302, 47.423431]"
Br7e99mTVcV7HDQtGX,Kaleidoscope Play & Learn,7/01/2020 0:00,7/01/2020 0:00,America/Los_Angeles,community,17,37,"[-122.298097, 47.72036]"
BRh6sVvGqu7bdYuGkL,Teen Space,13/12/2019 0:00,13/12/2019 0:00,America/Los_Angeles,community,17,44,"[-122.640214, 47.735939]"
bRQHQchkyZy43srSeR,"The Wonderland -- new anime from Keiichi Hara (COLORFUL, MISS HOKUSAI)",1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
BrS4uuBB22oC4YCQsF,"Ready To Work Class - English, Computer & Job Skills",8/01/2020 0:00,8/01/2020 0:00,America/Los_Angeles,community,34,55,"[-122.270538, 47.521357]"
BRT5wb2u7HPd9ytG9Z,Cooking Class with Executive Chef Erin Brindley,6/11/2019 0:00,6/11/2019 0:00,America/Los_Angeles,community,37,50,"[-122.333638, 47.59992]"
BrTzwqM5FRCyRaM8RJ,Baby Story Time,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,community,17,36,"[-122.375853, 47.548025]"
BRwp2WvoDNstaS2xiK,The Cinematic Orchestra with Photay,19/11/2019 0:00,19/11/2019 0:00,America/Los_Angeles,concerts,48,58,"[-122.314037, 47.66119]"
Bs6VjoyZt7ikdParLp,THE SNOW QUEEN,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
BS77qHUeizQbyMD53c,Select Committee on Homelessness and Housing Affordability - Special Meeting,12/12/2019 0:00,12/12/2019 0:00,America/Los_Angeles,conferences,17,27,"[-122.347786, 47.6112]"
bS7uoRbUXG5sDAtxZA,Aladdin Jr.,19/01/2020 0:00,20/01/2020 0:00,America/Los_Angeles,community,16,36,"[-122.287994, 47.560395]"
bSbn45ihKecccm2gWh,Kamaal Williams,8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,concerts,36,46,"[-122.319732, 47.613925]"
bsCTppYjvfcaqvwiea,RCS Royal Theatre Company Production of Frozen Jr,25/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,community,16,40,"[-122.19703, 47.480685]"
BsFiYePvXKur5YDjLQ,"Ethan Tucker, Publish the Quest, and Ian Ayers",30/11/2019 0:00,30/11/2019 0:00,America/Los_Angeles,concerts,38,54,"[-122.351738, 47.651491]"
BsFXNMcRBHe2cxAcYX,Convent Bonfires,16/01/2020 0:00,16/01/2020 0:00,America/Los_Angeles,concerts,36,46,"[-122.319732, 47.613925]"
bSsuqXgU6uBrqkgZva,Tai Chi for Health - Osteoporosis,6/01/2020 0:00,6/01/2020 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
bSxQAji6By9gh8VYDt,KNKXâ€™s â€˜The New Coolâ€™ Presents: The Royal Room Collective Music Ensemble,12/11/2019 0:00,12/11/2019 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
bSyssAKRxd39tKDH5R,Penny & Sparrow with Lily & Madeleine,14/11/2019 0:00,14/11/2019 0:00,America/Los_Angeles,concerts,48,58,"[-122.314037, 47.66119]"
BT4fDzMBSJkoNqNcgb,Baby Story Time,18/12/2019 0:00,18/12/2019 0:00,America/Los_Angeles,community,17,36,"[-122.375853, 47.548025]"
Bt8f2TcTRhcSoUfP3T,Haute Sauce,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,concerts,47,57,"[-122.320583, 47.613724]"
bTBzYD7yZqLFijXfiN,ROMAN HOLIDAY,12/01/2020 0:00,12/01/2020 0:00,America/Los_Angeles,community,16,31,"[-122.305104, 47.613285]"
BtDobQo3KgGqxtcCsH,Life Wide Angle/Close Up,1/12/2019 0:00,2/12/2019 0:00,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
btnNnBjepJwGAGTWeR,TEVYA,8/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
btRKq3vguo2hBzAtye,Seattle Symphony,10/01/2020 0:00,10/01/2020 0:00,America/Los_Angeles,concerts,24,34,"[-122.33697, 47.608084]"
BtS4Gzv9rcaPf6ygPs,Winter Maker Workshop,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,community,17,41,"[-122.624949, 47.595112]"
BtWKKbPo5hkjVLJZqt,Prefunk Friday,1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,community,11,24,"[-122.334397, 47.598422]"
btxDLtEoLbRX2aZkso,Citizenship Class,7/12/2019 0:00,7/12/2019 0:00,America/Los_Angeles,community,17,28,"[-122.332501, 47.606701]"
BTxDS3f7seeTKR58Xx,Seattle Health IT Summit,19/11/2019 0:00,21/11/2019 0:00,America/Los_Angeles,conferences,50,61,"[-122.334031, 47.612564]"
BueErBZ4NhVGZ9WKtq,Nutcracker,27/12/2019 0:00,27/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
Bug3VPXs5thkUdiA8X,Seattle Mens Chorus - Tis the Season,23/12/2019 0:00,23/12/2019 0:00,America/Los_Angeles,concerts,16,27,"[-122.33697, 47.608084]"
bUGT6nEBLVvcwaU7wJ,The Magic of the Artful Gift,25/12/2019 0:00,26/12/2019 0:00,America/Los_Angeles,performing-arts,11,34,"[-122.37826, 47.811086]"
bUHvTyNaPJ8yMnpecs,Beginner Beekeeping Course,11/01/2020 0:00,18/01/2020 0:00,America/Los_Angeles,community,16,41,"[-121.970279, 47.855253]"
BUmoADrHjCsCwob6tr,December 19: If the Wish Fits,20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,community,11,31,"[-122.31008, 47.316909]"
BUzs47PdQor8KUj9PT,Nutcracker,26/12/2019 0:00,26/12/2019 0:00,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
Bv2a9p8dAUcaAbdX4X,Mrs. Doubtfire A New Musical Seattle,12/12/2019 0:00,12/12/2019 0:00,America/Los_Angeles,performing-arts,56,67,"[-122.333888, 47.609309]"
Bv36A7iUbjsLF9qGyM,Shakespeare in Love,2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,performing-arts,40,57,"[-122.440052, 47.254677]"
BviDpAcPG5xf5SCbeR,A Ladle of Love - Sumptuous Soups Cooking Competition and Art Auction,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,community,11,42,"[-122.502972, 47.799254]"
bvJR4k8iDUPRAhsoRy,Disney On Ice: Dream Big,27/01/2020 0:00,27/01/2020 0:00,America/Los_Angeles,concerts,66,87,"[-122.23986, 47.38702]"
bVnmxubt3aUnwSu7PK,David Wilcox,16/01/2020 0:00,16/01/2020 0:00,America/Los_Angeles,concerts,38,48,"[-122.337458, 47.608702]"
bVqQprU4uB3WgeKFrG,49th Parallel and Zac Flewids,23/12/2019 0:00,23/12/2019 0:00,America/Los_Angeles,concerts,44,55,"[-122.344284, 47.61359]"
bVXzKkBFz3wp3SJbGW,Julefest,23/11/2019 0:00,25/11/2019 0:00,America/Los_Angeles,festivals,64,81,"[-122.39183, 47.668424]"
Bw6aDmWo7t5PvDgAfX,Beer Barre at Ounces Taproom & Beer Garden,2/11/2019 0:00,2/11/2019 0:00,America/Los_Angeles,community,16,37,"[-122.36264, 47.56972]"
BWG5FPDHorSzcsqXFF,January 23: Winter Wonders,24/01/2020 0:00,24/01/2020 0:00,America/Los_Angeles,community,11,31,"[-122.31008, 47.316909]"
BwgcDsybK4yfgVvUbk,"Joint Meeting of Gender Equity, Safe Communities, New Americans, & Education Committee & Select Labor Committee with Community Police Commission - Special Meeting - Public Hearing",6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,conferences,17,27,"[-122.347786, 47.6112]"
bwmbKCKsmCP4nDa7Tm,Takeaways: Foley Sound,14/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,community,16,27,"[-122.31723, 47.614436]"
Bwmn4XVvhFFGaR5rD2,Let There Be Love,1/02/2020 0:00,1/02/2020 0:00,America/Los_Angeles,performing-arts,22,45,"[-122.374812, 47.328395]"
BWpEQLNKbLAcSSqfec,Open Mic Night,31/12/2019 0:00,31/12/2019 0:00,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
BwqyHhvmsRVWxRwQL7,"Natyashiksha - A Dance Academy presents ""Pranava""",2/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,performing-arts,16,40,"[-122.19703, 47.480685]"
bWxLNYC5sAap4pH5sA,Sheri Roberts Greimes,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,concerts,28,58,"[-121.824695, 47.528105]"
bwzN8akkxozMucVGg4,Prepare to Preserve,7/11/2019 0:00,28/11/2019 0:00,America/Los_Angeles,community,16,38,"[-122.223969, 47.878292]"
BxaMWHbpw7QnFA2ghM,Snaxmas: A holiday variety show hosted by Snax The Bunny (Early Show),23/12/2019 0:00,23/12/2019 0:00,America/Los_Angeles,performing-arts,17,33,"[-122.38716, 47.66846]"
BxksjM9SbRcbaz3XSQ,Saturn Barter Holiday Shopping Expo,7/12/2019 0:00,8/12/2019 0:00,America/Los_Angeles,expos,50,73,"[-122.426044, 47.237287]"
bXMKTSEYdnyszKpnsA,DOG DAY AFTERNOON,26/01/2020 0:00,26/01/2020 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
bxYY9SPKXqQQXHdPSv,"Excluded, Inside the Lines",15/01/2020 0:00,16/01/2020 0:00,America/Los_Angeles,community,17,32,"[-122.322813, 47.598225]"
by2Fr3phwKab5qBYR8,OUT!,1/12/2019 0:00,1/12/2019 0:00,America/Los_Angeles,performing-arts,16,54,"[-122.457302, 47.423431]"
BYhZGPr6hmrhYqGejw,Brighter Future: To be heard. To be seen. To be free.,7/01/2020 0:00,7/01/2020 0:00,America/Los_Angeles,performing-arts,34,48,"[-122.329909, 47.598389]"
bySzMbq8ydKS6msDuu,Baby & Me Storytime Featuring Cookie (Sesame Street Friends),10/11/2019 0:00,10/11/2019 0:00,America/Los_Angeles,community,17,34,"[-122.19789, 47.616633]"
ByTGZ9JkuaSEU238SM,Lady A's 4th Annual Red N White Affair,15/12/2019 0:00,15/12/2019 0:00,America/Los_Angeles,concerts,16,36,"[-122.284, 47.5565]"
BzaUa8muSXFcxnEKL7,Duwamish Longhouse Holiday Gift Fair and Native Art Market,30/11/2019 0:00,1/12/2019 0:00,America/Los_Angeles,festivals,17,37,"[-122.351964, 47.560908]"
bZbGkSnsKFnimqSYMf,Live Music at Maison DeLille Wine Lounge - Cameron Ferguson,20/12/2019 0:00,20/12/2019 0:00,America/Los_Angeles,concerts,17,38,"[-122.206947, 47.675954]"
BZkJGfCwQaetWzxY4R,Dance Expressions Presents The Nutcracker,21/12/2019 0:00,22/12/2019 0:00,America/Los_Angeles,performing-arts,16,41,"[-122.023982, 47.357904]"
BzwKwb72LpcGaSzYXB,Company,17/11/2019 0:00,17/11/2019 0:00,America/Los_Angeles,concerts,16,27,"[-122.334844, 47.617852]"
BZy5wjgAYrGfmpd5X6,"McMenamins invites you to WASHINGTON DISTILLERS FESTIVAL, 21+",16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,festivals,36,61,"[-122.208194, 47.762602]"
C27Tngv7r5DVbFDEye,Understanding Grants for Nonprofits 101,21/11/2019 0:00,21/11/2019 0:00,America/Los_Angeles,community,16,37,"[-122.290772, 47.570857]"
C2FB6rE5ECaYW84Rs4,The Hobbit at Whidbey Children's Theatre,16/11/2019 0:00,16/11/2019 0:00,America/Los_Angeles,community,16,53,"[-122.403005, 48.035491]"
c2G4C5aabhMUFWeVpw,Tishâ€™s Red and Black Birthday Party,25/01/2020 0:00,25/01/2020 0:00,America/Los_Angeles,concerts,36,55,"[-122.284342, 47.556917]"
c2NTbvCunyqjg3A8nm,12th Annual Washington Water Code,20/11/2019 0:00,20/11/2019 0:00,America/Los_Angeles,community,22,32,"[-122.333233, 47.609308]"
C3bVQDXwBmKKG8BBjF,Juke Ross,23/11/2019 0:00,23/11/2019 0:00,America/Los_Angeles,concerts,45,56,"[-122.314422, 47.613694]"
c3Da4XSU2Ev9sZ72aB,Donald Byrd: The America That Is To Be,6/12/2019 0:00,6/12/2019 0:00,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
C3NzqywTDmQX5hXafe,BURN!,28/11/2019 0:00,28/11/2019 0:00,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
C3SaYXYedWziNfyQpu,KALYA SCINTILLA and EVE OLUTION,3/11/2019 0:00,3/11/2019 0:00,America/Los_Angeles,concerts,42,58,"[-122.353848, 47.65237]"
c3XSaKaNEpQAyqEpRZ,Adult Education Tutoring,28/12/2019 0:00,28/12/2019 0:00,America/Los_Angeles,community,17,37,"[-122.356098, 47.722957]"
c4QrhDvPnbobBrxy4j,Self Defense for Women,19/01/2020 0:00,19/01/2020 0:00,America/Los_Angeles,community,16,32,"[-122.312749, 47.59937]"
