id,title,start,end,timezone,category,rank,local_rank,location
h4TKUjgCdyKvjVBBqH,Life Wide Angle/Close Up,2/01/2020,3/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
tYoDzo5bcs9GRd2Cpi,UNCUT GEMS,2/01/2020,2/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Kr5KisjbEtAhcQhJMb,Summer - The Donna Summer Musical,2/01/2020,2/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
h9KqPH4Uii7LHfwpVk,UNCUT GEMS,2/01/2020,2/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
f9HSK6SytNLEANJyjp,UNCUT GEMS,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
X8LQB7ggJ6dseedmfw,Life Wide Angle/Close Up,3/01/2020,4/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
kpZ7QQtAD8WHxhSB9M,UNCUT GEMS,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
coYQwVhS3qHSHM9ALm,Thursday night Comedy Open Mic,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
QhEfiC3anjti57f7i5,THE CENTRAL COMEDY SHOW with GINA STAHL-HAVEN,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
EZ9UoF7oAWjxjeGNaN,Mrs. Doubtfire - The Musical,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,52,63,"[-122.333888, 47.609309]"
hCzbXP8txaAi4H3Vbi,JOHNNY CARDINALE,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
HovEtxwUzmYYVoXgXN,Summer - The Donna Summer Musical,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
xq3n56nxKN2Vdw3HnS,UNCUT GEMS,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
rv2VSzWoFVENM5MQdD,Reel Rock,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,43,59,"[-122.353866, 47.65236]"
nUc8ZFRAdXGodRqvK2,Center on Contemporary Art (CoCA) and CARAVAN present GLOBAL CITIZEN,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,11,24,"[-122.330004, 47.601155]"
4XhFJpJzXtazjUKPDE,UNCUT GEMS,3/01/2020,3/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Y9Figb3CCCQZYEoz8q,Summer: The Donna Summer Musical (Touring),4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
WU28wofchkhGZJNKNp,Mrs. Doubtfire - The Musical,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,56,67,"[-122.333888, 47.609309]"
D5zYYoWkVhTQYgbZYK,UNCUT GEMS,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
HPj2br279F2egKLrp3,Art Hub - First Saturday,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,17,28,"[-122.313514, 47.665896]"
AS3bS6P2eED6AQyp2b,Pierre Leguillon: Arbus Bonus,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,22,34,"[-122.324065, 47.60694]"
XxTzgXVKuZViJXEnjB,The Misadventures of Cap'n Arrr!,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.287857, 47.577884]"
fPtRUhAdLvR2DorC96,Life Wide Angle/Close Up,4/01/2020,5/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
rgDdPbTbqHi6cNFFSK,JOHNNY CARDINALE,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
au2gHYV2vhpWLq5icy,UNCUT GEMS,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
GVTcvguRmGJPPdjVT5,Comedian Derek Sheen,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
k2cMovysSmSwQZCLH4,JOHNNY CARDINALE,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
YM9sHEKnPGadjCWfXG,Mrs. Doubtfire - The Musical,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,52,63,"[-122.333888, 47.609309]"
mYPwTbY2Tp8Xf2EZsC,Summer - The Donna Summer Musical,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
FNXLui9BFEr9fH65BU,UNCUT GEMS,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
AzTrF8FtXRNmj5tCb3,UNCUT GEMS,4/01/2020,4/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Q9vdidNAtqTdy4Mppe,UNCUT GEMS,5/01/2020,6/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
wAB77UsUzbZLNNDjeH,UNCUT GEMS,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
kpZMDVLx3x9P,"""Wonderland"" Brunch",5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.34, 47.6089]"
Xfm8C9AyEJ9BzSjecW,Summer - The Donna Summer Musical,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
WRDXavKZ8YoGJr6b8d,Pierre Leguillon: Arbus Bonus,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
pdsLgLfWFFMhRhhUUM,Life Wide Angle/Close Up,5/01/2020,6/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
JZba6C6UGz8h6JyvQB,JOHNNY CARDINALE,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
bpL7muJ2k7Rao7v9ot,UNCUT GEMS,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ssu4zuejCR52p2jVtT,Andy Gross (21+ Event),5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,48,59,"[-122.329373, 47.618633]"
mXdUHy2fJPv9HagXZc,JOHNNY CARDINALE,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
wSQWYixtRPjoKPuTQz,Summer: The Donna Summer Musical (Touring),5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
jMQ9wKuRWqiNz3jJjN,UNCUT GEMS,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
iCezgP49ZbLaVxLz22,UNCUT GEMS,5/01/2020,5/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
TCAsf8JmuWEjQLBu6A,UNCUT GEMS,6/01/2020,7/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
8aR6crxdSFemTNM9J3,Life Wide Angle/Close Up,6/01/2020,7/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
JoDCfcmRfgicDrDhVG,JOHNNY CARDINALE,6/01/2020,6/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
KRFgW4tWvguwDp7AJQ,Tea Dance,6/01/2020,6/01/2020,America/Los_Angeles,performing-arts,11,32,"[-122.31833, 47.55038]"
ZQuf6CG2jpodJbb8dL,UNCUT GEMS,7/01/2020,8/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
FokBTb9WesNrMgFCAj,UNCUT GEMS,7/01/2020,7/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
KJom797zLa8qtCrnt8,Donald Byrd: The America That Is To Be,7/01/2020,7/01/2020,America/Los_Angeles,performing-arts,22,34,"[-122.324065, 47.60694]"
YGRB43L2KtYQPg8m9x,Life Wide Angle/Close Up,7/01/2020,8/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
BYhZGPr6hmrhYqGejw,Brighter Future: To be heard. To be seen. To be free.,7/01/2020,7/01/2020,America/Los_Angeles,performing-arts,34,48,"[-122.329909, 47.598389]"
Vn4foTzcSNsQsokZFe,UNCUT GEMS,8/01/2020,9/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
yCQuPAM3FUYWVSwqz7,UNCUT GEMS,8/01/2020,8/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
BJFpw7NShJXLPvrN8D,Donald Byrd: The America That Is To Be,8/01/2020,8/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
UrQaQTwstehuxqHDJ6,Life Wide Angle/Close Up,8/01/2020,9/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
k7RQgcwFnEaKSeiHRF,Brighter Future: To be heard. To be seen. To be free.,8/01/2020,8/01/2020,America/Los_Angeles,performing-arts,17,31,"[-122.329909, 47.598389]"
zGuNnhQ9tnDwkUydXc,UNCUT GEMS,8/01/2020,8/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
hSgrmJj9UR8NwqVFyK,CALL BACKS,8/01/2020,8/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
Uz42ikLdkWCSodnA3y,UNCUT GEMS,8/01/2020,8/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
hPwBgFE9KQA4CEZ9Aa,UNCUT GEMS,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
65Hyw4dUZ7WJEeeBqz,Unsettling Femininity: Selections from the Frye Art Museum Collection,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
yDMbo2TXrei8H9L5pH,Brighter Future: To be heard. To be seen. To be free.,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,17,31,"[-122.329909, 47.598389]"
drXFGdJcQqDAYn3uja,Life Wide Angle/Close Up,9/01/2020,10/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
6QFvcjGnBzNN2iKS9w,UNCUT GEMS,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
WDmpKphe85JaibxeCw,Comedy Open Mic,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,34,47,"[-122.31711, 47.666958]"
EWjKgFTgwgFynrMyT3,Skinny Dip (21+ Event),9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,38,54,"[-122.351738, 47.651491]"
irYkBC7xFXRka3WP8L,SEATTLE'S BEST,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
k4Vhz6fX97QrqDy68i,REPARATIONS,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
opGiZ3MJgdtKhoNJC9,UNCUT GEMS,9/01/2020,9/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
7yyvYSMBmfn5Qi6x7X,UNCUT GEMS,10/01/2020,11/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Vsn44Z5PLuxCkpVWpp,Baby Show: UNCUT GEMS,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
k4yVGEbWwYGrkudCZo,Donald Byrd: The America That Is To Be,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
UNAcQvowxUCB5pqbzg,Brighter Future: To be heard. To be seen. To be free.,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,17,31,"[-122.329909, 47.598389]"
mvTc2upQyrcYEkALjQ,Life Wide Angle/Close Up,10/01/2020,11/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
5TeqQs8yPAFZZpeNvc,UNCUT GEMS,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
syVVeBArM6dsK6WiTW,ADAM PASI,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
eo4nRwRA6yKP,Beethoven Emperor Concerto,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,40,51,"[-122.33697, 47.608084]"
3sTwBwRfb7rtEAKEqN,UNCUT GEMS,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
VKeUn6nDndSagYJPq7,Learn to Swing Dance!,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,35,51,"[-122.35617, 47.652351]"
7FbuQFbGAKF2JF8rjN,West Seattle Art Walk,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,11,30,"[-122.386904, 47.562628]"
PgaTNayC4puPX3WvLM,UNCUT GEMS,10/01/2020,10/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
fcKSZfdLLSgVEbYhWR,The eXit SPACE FACULTY SHOW,11/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
JXUBvS2TAwZ44fXYfN,Saturday Secret Matinees - series pass,11/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.31285, 47.664816]"
J7wbiaLhqxJNe5CCCg,UNCUT GEMS,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
yYVFN9LoNMoAWq5bZd,Donald Byrd: The America That Is To Be,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
SGxYcm8PghqPyBr9mq,Brighter Future: To be heard. To be seen. To be free.,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,17,31,"[-122.329909, 47.598389]"
XSSFcxbLaVrD3BeWsL,Life Wide Angle/Close Up,11/01/2020,12/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
9SVgmfMaDTgpfg898W,The Met: Live in HD- Wozzeck,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,11,21,"[-122.335489, 47.613126]"
rKwPceZVQrRwethPCH,ADAM PASI,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
p3WwB8nD7qWmRyWixn,MY TWENTIETH CENTURY,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
WLAXvDqkv6NyZxPdeK,ADAM PASI,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
9bPXY4MrUKFTMyDwSA,Comedian Kortney Shane Williams,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
uvUHfnA8dGUFFvzkLx,Beethoven & Franck,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,21,31,"[-122.33697, 47.608084]"
4ghA2bnnMAhhADmSsV,The eXit SPACE FACULTY SHOW,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,16,26,"[-122.321866, 47.614654]"
8RbpD2Q9DGfNDrxX8D,REPARATIONS,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,26,41,"[-122.309859, 47.601298]"
Aoi5NNkqHXgAbdJ2gH,UNCUT GEMS,11/01/2020,11/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
PEmkgGUR3khA2HEcGX,SET IT OFF,12/01/2020,13/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
fV3wM4JiZxwu7yro6p,EARLY SHOW â€“ Dave and Nova: Silent Film Scores,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,36,55,"[-122.284342, 47.556917]"
PTFXYEfUJLsBp4PzGn,National Geographic Live - Pursuit of the Black Panther,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,26,36,"[-122.33697, 47.608084]"
8EKgv4vhupypp8hTum,Eugene Onegin,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,42,54,"[-122.349735, 47.623913]"
jndGZQUPi2MrnLQaCt,REPARATIONS,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
dLnyv6JsM4AS69jp8v,Anime Sunrise: GUNBUSTER,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
rm5KoMa5GxTfS4GbH6,Donald Byrd: The America That Is To Be,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
cApRkh6LNaXoi2jkNe,Life Wide Angle/Close Up,12/01/2020,13/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
dkHJM66rdEjPq2Ym6h,ADAM PASI,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
VZJKx4BUtTEXDsqaHz,SET IT OFF,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
qRw3ZGmR5ACTnGyC7o,Patton Oswalt: I Love Everything,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
hBQv6CJWib6o46jHw7,ADAM PASI,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
LCcygFEFbJQ4xWNFo2,REPARATIONS,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
7Fa2upd9jZLtKWuU7x,Eugene Onegin,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,43,55,"[-122.349735, 47.623913]"
tAtVR37a67rTjeHqs7,"""Dreaming in American"" presented by The Tales of the Alchemysts Theatre Company",12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.32, 47.6146]"
Q9NDRKfYdZPhZzeEnn,MY TWENTIETH CENTURY,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
vpxUjHrN7eFe8u9yv5,UNCUT GEMS,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
5WFjEReZexHvoFUFBb,UNCUT GEMS,12/01/2020,12/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
pw2kzAkFyeK9REXdd9,UNCUT GEMS,13/01/2020,14/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
4ytUFCGBwxQf7q2Tcb,Life Wide Angle/Close Up,13/01/2020,14/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
fFRJsPSpwfeeQv7NtL,MY TWENTIETH CENTURY,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
JdM4V6i789tBA8fB96,Dixon and Farris: One Night Only,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,16,27,"[-122.339924, 47.608421]"
HQPqfyKe78VWKmp2Hh,ADAM PASI,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
69mfrqoieSbUYymgtS,"""Bon AppÃ©tit! The Julia Child Operetta""",13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,28,39,"[-122.346238, 47.614653]"
SopmFqfCMkj3MEfMSU,REPARATIONS,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
NXV7hgdow5fE9yDk8b,LATE SHOW â€“ Dave and Nova: Silent Film Scores,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,36,55,"[-122.284342, 47.556917]"
zJkmVv6f2mRzfzb6DJ,UNCUT GEMS,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
hzZQ4trBvkYD5qn9CQ,Tea Dance,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,11,32,"[-122.31833, 47.55038]"
adc8Zw28ALPifpcMmH,IMPROV 300 Sundays - Scene Building - Listen/Be Heard WINTER,13/01/2020,13/01/2020,America/Los_Angeles,performing-arts,11,31,"[-122.325247, 47.551981]"
6AozETUkutNsHsGn8a,UNCUT GEMS,14/01/2020,15/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
7BqDjLDMWeBtRWqcSD,Donald Byrd: The America That Is To Be,14/01/2020,14/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
FYbNALz3qqZREpEGaj,Life Wide Angle/Close Up,14/01/2020,15/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
p9G5kd7C7pF5tCvfA5,SET IT OFF,14/01/2020,14/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ZdRaVzhEKKGCkE83PG,Open Mic Night (21+ Event),14/01/2020,14/01/2020,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
aj3o4UmFUDzaoGY7gZ,National Geographic Live - Pursuit of the Black Panther,14/01/2020,14/01/2020,America/Los_Angeles,performing-arts,24,34,"[-122.33697, 47.608084]"
ueUJ4H7Rfs549e2e48,UNCUT GEMS,14/01/2020,14/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
jWA9xSJ4mFCF2iB9Kc,UNCUT GEMS,15/01/2020,16/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Wp6EZchbvYg9bM3Xpa,Donald Byrd: The America That Is To Be,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
YStUFspD7r8ieMi68d,Life Wide Angle/Close Up,15/01/2020,16/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
6YEZoHjD5zrQJth5eJ,UNCUT GEMS,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
FyKVPHTdQEzs2NYTzL,CALL BACKS,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
nzHTcTomGq3Us6FWVs,National Geographic Live - Pursuit of the Black Panther,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,33,43,"[-122.33697, 47.608084]"
sQ3227kLtbFKMVdKHU,Fiddler On The Roof,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
aAWCVExJZk3JndJrSZ,"""Hershey Felder as Monsieur Chopin""",15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,16,28,"[-122.353686, 47.623915]"
jQJbCV2xzzGimDShUC,IMPROV 400-TUESDAY Narrative Exploration - Embracing Risk WINTER,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,11,31,"[-122.325247, 47.551981]"
XAYua4arSqjnuvQ6UM,MY TWENTIETH CENTURY,15/01/2020,15/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
EhKPtTVvVDmWQJnXPR,UNCUT GEMS,16/01/2020,17/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
iFhyNFLZMjpDZTUaGA,Unsettling Femininity: Selections from the Frye Art Museum Collection,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
HZamPns9xMVTXD4aMo,Life Wide Angle/Close Up,16/01/2020,17/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
VxSzuDtkNovs3kpdrG,MY TWENTIETH CENTURY,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
LKFx5xFS7GwMZuFa4n,Comedy Open Mic,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,34,46,"[-122.31711, 47.666958]"
Jh5RNDTEERJ4z9ffgU,SEATTLE'S BEST,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
4uioB4qWReXWHwitZu,Shin Lim,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,48,58,"[-122.341283, 47.611715]"
VpzFHfs9MZvJsQeJoM,Eugene Onegin,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
s4B32t6eGyA2UBdtjD,Fiddler On The Roof,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
qMAP2fXuFKg5nuQ9KU,UNCUT GEMS,16/01/2020,16/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
hJMB9T6Lx7WuRvV8kh,Showing Out: Contemporary Black Choreographers (Part 2),17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
TXFd6sgVVpwmZX6Ssz,Donald Byrd: The America That Is To Be,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
xhWYvhXHLsGCLYW5Tx,Life Wide Angle/Close Up,17/01/2020,18/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
RReXqrLoeKG822YEp9,Marmalade: Seattle's Longest Running Legendary Funk & Improv Night,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,36,53,"[-122.351738, 47.651491]"
MfDEPRefPH3u9DSqcs,UNCUT GEMS,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
EtcaWEfMcTjAWRwQHR,Stuff You Should Know,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,45,56,"[-122.341283, 47.611715]"
753kvdNYne8EWif3my,JAMES HANCOCK III,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,37,50,"[-122.333619, 47.600742]"
WafQVr6dgXSEz2zen9,Hello From the Magic Tavern Podcast,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,43,53,"[-122.314037, 47.66119]"
5jXbjZg8ivSmse2AHM,REPARATIONS,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,17,32,"[-122.309859, 47.601298]"
RWGjrqhqvLyYSRWKu3,Fiddler On The Roof,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
zNBKxUunPGEHFvzsUW,JEZEBEL,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.285584, 47.558959]"
7VGZR8JkPjwgNeQqQD,Georgetown Community Bingo,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,11,32,"[-122.31833, 47.55038]"
x2fKW9Eny4vqphTtqE,MY TWENTIETH CENTURY,17/01/2020,17/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
UuDoZ9otWxaujaBhKc,KIND HEARTS AND CORONETS,18/01/2020,19/01/2020,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
9mkEXqPnWsH7gP3ctL,Fiddler On The Roof,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,55,65,"[-122.331342, 47.613257]"
UYvQaakSnFC4Li3mbV,Donald Byrd: The America That Is To Be,18/01/2020,18/01/2020,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
